CIN,altitude,longitude,Speed,RPM,ENGINE_LOAD,AmbientAirTemp,ThrottlePos,X,Y,Z,zone,acc_angX,acc_angY,acc_angZ,Angle_Rot,TargetValue,time,trip_id
3,34.73122631,10.67084815,51.08150254715669,2488.657216270214,52.08110769660809,34.42725864547964,30.058683604965037,0.047,9.697,1.473,Urbaine,0.2746690389453396,81.39271226815777,8.64090201066252,5.5597862609519675,agressif,2020-10-13 08:51:04,0
3,34.73126437,10.67017881,53.924493452755435,2602.6935924178165,106.81601291344731,33.572746375609995,53.06182627011817,0.599,9.752,1.815,Urbaine,3.45714683895859,78.94454460998658,10.528073225542588,1.7680499284035704,agressif,2020-10-13 08:51:08,0
3,34.73124467,10.66968946,54.0,2619.0,135.69291167356292,33.0,75.9840558002122,0.649,9.64,2.537,Urbaine,3.7266578826291745,74.83402206224413,14.71880488703881,0.3856839979665665,agressif,2020-10-13 08:51:11,0
3,34.73119819,10.66903678,53.0,2630.0,91.8,33.0,87.8,1.947,8.906,0.21,Urbaine,12.333685893465825,77.63169073721161,1.3201649206867507,0.6693960455344268,agressif,2020-10-13 08:51:15,0
3,34.73114727,10.66824673,65.0,3196.0,12.5,33.0,88.2,0.395,9.345,2.19,Urbaine,2.3575951822004066,76.63792984915715,13.1834635357049,0.7681394778653043,agressif,2020-10-13 08:51:19,0
3,34.73110247,10.66739709,70.0,3396.0,95.7,33.0,88.2,0.062,9.779,2.361,Urbaine,0.3532607053806997,76.45431064152444,13.578964024587732,0.08643692255304812,agressif,2020-10-13 08:51:23,0
3,34.73106832,10.66652798,71.0,3416.0,73.7,33.0,32.9,-0.191,10.257,1.534,Urbaine,-1.0555204802151097,81.4638072595754,8.508049165192261,0.06806888779846076,agressif,2020-10-13 08:51:27,0
3,34.73103495,10.66571017,69.0,3338.0,65.1,33.0,20.4,0.7190000000000001,9.981,2.307,Urbaine,4.016497756950866,76.42259775408668,12.987730095707116,0.20175858957037465,agressif,2020-10-13 08:51:31,0
3,34.73100316,10.66495316,66.0,3188.0,91.0,33.0,87.8,0.569,9.695,2.082,Urbaine,3.2855222700387965,77.48192565467205,12.105090025841978,1.6506326051608085,agressif,2020-10-13 08:51:35,0
3,34.73096099,10.6640268,61.0,2967.0,89.4,33.0,85.5,-0.37,9.871,0.962,Urbaine,-2.1374338407432507,84.07447076447491,5.564777415859057,0.9609103389865368,agressif,2020-10-13 08:51:40,0
3,34.73090521,10.66327744,60.0,2949.0,22.7,33.0,31.4,0.004,9.593,0.455,Urbaine,0.023873920757569767,87.32126503506761,2.716675360560232,1.1020662637428131,agressif,2020-10-13 08:51:44,0
3,34.7308405,10.66256886,59.0,2842.0,1.2,33.0,17.3,0.412,9.929,1.03,Urbaine,2.36443386241332,83.66026622051892,5.919926974893088,0.7512337917202103,agressif,2020-10-13 08:51:48,0
3,34.73076029999999,10.66184474,60.0,2884.0,8.6,33.0,17.6,-0.046,9.433,1.597,Urbaine,-0.27559696641472525,80.42105126187833,9.612969388521293,0.9023760446244182,agressif,2020-10-13 08:51:52,0
3,34.73066832,10.66110325,60.0,2920.0,4.7,33.0,17.3,0.135,9.842,0.7759999999999999,Urbaine,0.7837612218315732,85.460481307293,4.5096861759477616,1.6380753556008472,agressif,2020-10-13 08:51:56,0
3,34.73056824,10.66038876,60.0,2928.0,96.5,33.0,17.6,-0.496,10.222,1.452,Urbaine,-2.7515689557652205,81.49775444276521,8.07862178028371,1.4021609643220927,agressif,2020-10-13 08:52:00,0
3,34.73042455,10.65954027,74.0,3595.0,35.7,33.0,25.9,0.677,9.979,2.277,Urbaine,3.7857703576387713,76.64227937291845,12.830560291209473,0.7731720118351291,agressif,2020-10-13 08:52:04,0
3,34.73030035,10.6586794,71.0,3442.0,7.8,32.0,18.4,0.42,9.405,1.664,Urbaine,2.5189745743330767,79.69234936035977,10.027798067461717,1.5012969110264294,agressif,2020-10-13 08:52:08,0
3,34.73016882,10.65784733,68.0,3316.0,1.6,32.0,18.0,0.672,9.898,1.2009999999999998,Urbaine,3.8574293937893347,82.1190235197587,6.905496479610474,0.03616903212963507,agressif,2020-10-13 08:52:12,0
3,34.73006674,10.65707001,65.0,3120.0,8.6,32.0,18.4,-0.077,9.08,2.647,Urbaine,-0.4666484580757291,73.77220994757317,16.25876715192982,4.729624701745706,agressif,2020-10-13 08:52:16,0
3,34.72999356,10.65651002,49.0,2326.0,0.0,32.0,16.5,-0.281,9.614,1.828,Urbaine,-1.6454213556772337,79.14432113324719,10.765735367896315,4.472128029688066,agressif,2020-10-13 08:52:20,0
3,34.7298892,10.65602631,49.0,2399.0,93.7,32.0,88.2,1.392,9.826,1.228,Urbaine,8.005103041187288,79.3357544172693,7.056852593353981,2.450768635843985,agressif,2020-10-13 08:52:24,0
3,34.72980317,10.65539025,59.0,2917.0,78.4,32.0,23.1,0.062,10.043,0.804,Urbaine,0.35272942210508285,85.44547812339366,4.57894373422475,0.3744104943484104,agressif,2020-10-13 08:52:28,0
3,34.72972952,10.65458903,71.0,3417.0,100.0,32.0,88.2,0.241,9.842,2.165,Urbaine,1.3705529049602032,77.55245037491164,12.407726059970305,2.4407463393756643,agressif,2020-10-13 08:52:32,0
3,34.72964619,10.65374318,71.0,3455.0,40.4,32.0,25.5,-0.236,9.038,2.041,Urbaine,-1.459658630561171,77.22530268689319,12.72651118742017,1.3205434814095725,agressif,2020-10-13 08:52:36,0
3,34.72959958,10.65290574,70.0,3382.0,16.9,32.0,20.4,-0.029,10.074,2.003,Urbaine,-0.16183854764789748,78.78675588361527,11.250095124720378,0.29909404553626473,agressif,2020-10-13 08:52:40,0
3,34.72953734,10.652116,59.0,2834.0,0.0,32.0,17.3,0.272,9.818,3.267,Urbaine,1.5064282633266848,71.56569109874322,18.406375034777128,3.4704596630556916,agressif,2020-10-13 08:52:44,0
3,34.72947984,10.65143201,55.0,2682.0,7.8,32.0,17.3,0.706,9.909,2.736,Urbaine,3.9304785555175608,74.115446512951,15.404835558392131,6.6532610303828505,agressif,2020-10-13 08:52:48,0
3,34.72946541,10.65081274,47.0,2321.0,5.1,32.0,15.7,0.926,9.978,0.345,Urbaine,5.301191908346671,84.3797560487136,1.972641104976512,3.2046948560325745,agressif,2020-10-13 08:52:52,0
3,34.72953719,10.65004167,56.0,2675.0,13.3,32.0,16.5,0.179,9.543,2.9160000000000004,Urbaine,1.0281209944730891,73.0094334655723,16.99564622950708,0.5631140004816189,agressif,2020-10-13 08:52:57,0
3,34.72962223,10.64947422,52.0,2556.0,97.6,32.0,88.2,0.188,9.997,0.728,Urbaine,1.0749664906113774,85.73506026880953,4.166059089850991,0.6648948073341217,agressif,2020-10-13 08:53:01,0
3,34.72971379,10.64881942,54.0,2653.0,35.7,32.0,39.6,0.313,9.42,2.093,Urbaine,1.8585903531293253,77.37098384893436,12.525476794242024,0.5748078218612704,agressif,2020-10-13 08:53:05,0
3,34.72980669,10.64809373,60.0,2980.0,98.0,32.0,88.2,0.08,9.968,1.058,Urbaine,0.4574528067685945,83.95964039823653,6.061037605133923,0.8206028886637569,agressif,2020-10-13 08:53:09,0
3,34.72992536,10.64723521,73.0,3539.0,94.9,32.0,87.8,-0.093,9.859,2.394,Urbaine,-0.5254163990939708,76.37374645124781,13.653800877730658,1.337482625144844,agressif,2020-10-13 08:53:13,0
3,34.73009166,10.64614723,72.0,3498.0,21.6,31.0,26.7,0.389,9.539,1.54,Urbaine,2.306382382404725,80.58027580601177,9.167231626787828,6.065991425649202,agressif,2020-10-13 08:53:18,0
3,34.73020674,10.64525544,74.0,3582.0,39.6,31.0,27.1,-0.185,9.823,2.177,Urbaine,-1.0538357903167133,77.49305657008182,12.499206688663335,3.3913444247400553,agressif,2020-10-13 08:53:22,0
3,34.73023178,10.64414091,74.0,3570.0,10.2,31.0,18.8,-0.14800000000000002,9.575,2.322,Urbaine,-0.8609690794986381,76.37419802760867,13.635642024687801,0.3309555468509302,agressif,2020-10-13 08:53:27,0
3,34.73020048,10.64328906,70.0,3418.0,42.7,31.0,27.8,1.227,9.859,0.198,Urbaine,7.0958405959801425,82.84992960913372,1.1422032866801464,0.5664022332783247,agressif,2020-10-13 08:53:31,0
3,34.7301751,10.64246931,63.0,3041.0,0.0,31.0,17.6,0.262,9.219,2.033,Urbaine,1.5903803081728352,77.49715011070666,12.436380567723091,2.3763148236318443,agressif,2020-10-13 08:53:35,0
