CIN,altitude,longitude,Speed,RPM,ENGINE_LOAD,AmbientAirTemp,ThrottlePos,X,Y,Z,zone,acc_angX,acc_angY,acc_angZ,Angle_Rot,TargetValue,time,trip_id
3,34.73180323,10.70618448,48.897752057870846,2616.517673070005,120.10380503620436,38.59180554544661,100.23086459325495,3.966,3.487,10.274,Urbaine,20.08800794896075,17.57668964199852,62.82292397415711,16.543268402348588,agressif,2020-09-14 10:31:27,0
3,34.73193966,10.70591818,43.155877046773604,2954.504636522899,88.8430362727781,39.45915941596964,51.4938335239849,-1.056,3.017,8.715,Urbaine,-6.534865542877355,18.974377164243034,69.8876021791021,2.9613560334221347,agressif,2020-09-14 10:31:31,0
3,34.73214709,10.70570089,39.0,3123.0,51.38574937296276,40.0,4.559885692722407,-1.645,4.072,9.218,Urbaine,-9.27497355684486,23.512910799986162,64.55280261215007,0.9023846874495688,agressif,2020-09-14 10:31:34,0
3,34.73246358,10.70533305,45.0,3028.0,58.4,40.0,22.0,-1.6569999999999998,3.804,8.987,Urbaine,-9.640609300514226,22.609649290052104,65.24518410893693,1.9050670297714876,agressif,2020-09-14 10:31:38,0
3,34.73276133,10.70497576,57.0,2807.0,94.1,40.0,87.8,-1.099,4.239,7.916,Urbaine,-6.980638941466672,27.95375673318636,61.07435482922917,1.6480276558442597,agressif,2020-09-14 10:31:41,0
3,34.73319195,10.70442263,63.0,3090.0,10.2,39.0,18.0,-0.488,3.618,8.574,Urbaine,-3.0030386961380464,22.854939628462773,66.96425406670261,0.8384987104658421,agressif,2020-09-14 10:31:45,0
3,34.73350986,10.70403765,58.0,2769.0,5.5,39.0,17.3,-0.416,1.628,9.269,Urbaine,-2.532132585082339,9.956167914561094,79.75855636507933,12.349088318469969,agressif,2020-09-14 10:31:48,0
3,34.73377715,10.70372345,34.0,1613.0,0.0,39.0,15.3,-0.065,0.07200000000000001,10.605,Urbaine,-0.3513123510886337,0.3891465419118498,89.5137753005135,3.984413590563406,agressif,2020-09-14 10:31:52,0
3,34.73386297,10.70365816,11.0,837.0,14.9,39.0,14.1,-0.892,1.7519999999999998,9.748,Urbaine,-5.148513818471004,10.151723457673894,78.63061886449353,36.488546674117174,agressif,2020-09-14 10:31:55,0
3,34.73389268,10.70363866,2.0,919.0,17.3,39.0,18.0,0.037000000000000005,3.989,9.006,Urbaine,0.21531529271072533,23.89976285883043,66.13719046771828,85.14823987920546,agressif,2020-09-14 10:31:59,0
3,34.73400466,10.70364494,11.0,2314.0,89.8,40.0,45.5,-5.597,3.713,8.531,Urbaine,-31.042950451603645,20.005256409384728,51.80791779177485,0.8750405790485729,agressif,2020-09-14 10:32:03,0
3,34.73406324,10.70323135,31.0,4464.0,96.5,40.0,49.4,-0.121,5.002,8.48,Urbaine,-0.7044329724427779,30.54494479820749,59.48321007363892,0.7860294544938142,agressif,2020-09-14 10:32:07,0
3,34.73414078,10.7026164,59.0,2888.0,93.7,40.0,88.2,-1.105,4.003,8.604,Urbaine,-6.644592669920945,24.781842443333073,64.26290938066171,2.294753972150829,agressif,2020-09-14 10:32:11,0
3,34.73423869,10.70191731,53.0,2573.0,0.0,40.0,16.9,-0.74,2.014,9.534,Urbaine,-4.344601674900706,11.898305446617238,77.34946431432263,1.0720958800416724,agressif,2020-09-14 10:32:15,0
3,34.73432668,10.70143156,36.0,1101.0,0.0,39.0,14.9,-1.033,2.943,9.522,Urbaine,-5.919961307574861,17.087887945257243,71.89364127597236,2.6474704693196145,agressif,2020-09-14 10:32:19,0
3,34.73440822,10.70102495,36.0,2880.0,94.1,39.0,87.8,-0.976,1.256,10.042,Urbaine,-5.5109195676364084,7.0991355420944275,81.0334834533857,0.6195814165531033,agressif,2020-09-14 10:32:23,0
3,34.73446048,10.70068311,30.0,2894.0,0.0,39.0,19.2,-0.948,2.139,9.332,Urbaine,-5.657278602469764,12.85136621259531,75.95735366737522,1.633175565162844,agressif,2020-09-14 10:32:27,0
3,34.73450628,10.70040378,21.0,967.0,18.4,39.0,19.2,-1.67,3.3360000000000003,8.886000000000003,Urbaine,-9.983024947925607,20.26073980926042,67.25403572378653,1.4754657244627083,agressif,2020-09-14 10:32:31,0
3,34.73455786,10.7000212,27.0,2136.0,98.8,39.0,88.2,-1.198,4.487,8.007,Urbaine,-7.439472987133421,29.008165546693874,59.91095971306282,0.0024339835472915183,agressif,2020-09-14 10:32:35,0
3,34.73464584,10.69947521,48.0,3742.0,12.5,39.0,19.2,-1.015,2.466,8.897,Urbaine,-6.276472001956866,15.403308320914734,73.34582653884785,1.7187050840489064,agressif,2020-09-14 10:32:39,0
3,34.73473306,10.69893379,46.0,3646.0,65.1,39.0,61.6,-0.741,4.498,8.142999999999999,Urbaine,-4.556158466397464,28.82752070334019,60.78463874233311,0.5319836913241716,agressif,2020-09-14 10:32:43,0
3,34.7348646,10.69824879,60.0,2951.0,95.7,39.0,87.8,-0.4320000000000001,4.479,9.149,Urbaine,-2.429422116993349,26.070428664182547,63.837467912470856,4.268895736026536,agressif,2020-09-14 10:32:47,0
