CIN,altitude,longitude,Speed,RPM,ENGINE_LOAD,AmbientAirTemp,ThrottlePos,X,Y,Z,zone,acc_angX,acc_angY,acc_angZ,Angle_Rot,TargetValue,time,trip_id
3,34.82847209,10.72058592,62.991269603329975,2679.354165239179,45.1019145479585,40.1362774786782,25.122234490446573,-0.61,5.523,7.71,Nationale,-3.6816572696208842,35.5460630949591,54.24268981906596,0.4408861892693494,agressif,2020-09-11 15:09:12,0
3,34.82783805,10.7194644,79.00964908912128,2918.602599591381,67.13248999270027,35.863722521321804,32.07913123363,-0.187,5.316,7.712999999999999,Nationale,-1.1441052782618517,34.582367676975124,55.43124611385278,3.38276526631006,agressif,2020-09-11 15:09:17,0
3,34.82728414,10.71850198,94.0,3310.0,84.3,33.0,38.4,-0.394,5.053,8.207,Nationale,-2.3419716725549846,31.604272814697232,58.32671290811113,1.9107109923171777,agressif,2020-09-11 15:09:21,0
3,34.82666325,10.71755694,101.0,3558.0,66.3,33.0,32.5,-0.755,4.146,8.453,Nationale,-4.586735880248614,26.047994440460954,63.52861924078248,1.3535322398716971,agressif,2020-09-11 15:09:25,0
3,34.82599586,10.7166114,101.0,3009.0,0.0,33.0,17.3,-0.86,4.223,10.189,Nationale,-4.4603786896432505,22.4500165336513,67.10127204717897,0.18395530462115064,agressif,2020-09-11 15:09:30,0
3,34.82530018,10.71567361,105.0,2949.0,93.3,33.0,75.3,-0.368,4.3580000000000005,7.655,Nationale,-2.3932899774498666,29.637006214144016,60.284970187654096,0.7910022223809392,agressif,2020-09-11 15:09:34,0
3,34.82441349,10.71447028,107.0,3006.0,52.9,33.0,21.6,-1.63,3.806,9.395,Nationale,-9.13897302825691,21.768427514785152,66.2450161415131,2.9312654016768533,agressif,2020-09-11 15:09:38,0
3,34.82374069,10.71353032,103.0,2896.0,38.4,33.0,24.3,-0.6,3.792,10.0,Nationale,-3.2123937130547833,20.741384649661306,69.02649763930911,2.0621131811483617,agressif,2020-09-11 15:09:43,0
3,34.82311638,10.71255647,101.0,2842.0,61.6,33.0,29.0,-0.521,3.793,10.505999999999998,Nationale,-2.6716929155683933,19.83711187044545,70.00674214779794,1.3028447386947164,agressif,2020-09-11 15:09:47,0
3,34.82236288,10.71128241,103.0,2886.0,61.6,33.0,29.0,-0.389,3.661,8.619,Nationale,-2.37974772564238,23.00255768762319,66.89850153081622,0.4448224898160902,agressif,2020-09-11 15:09:52,0
