CIN,altitude,longitude,Speed,RPM,ENGINE_LOAD,AmbientAirTemp,ThrottlePos,X,Y,Z,zone,acc_angX,acc_angY,acc_angZ,Angle_Rot,TargetValue,time,trip_id
3,34.83799928,10.7549852,57.21967319874186,2955.520998617377,-67.66780947140715,35.27667575751615,-38.46512481049053,-0.447,9.546,2.999,Urbaine,-2.5589651657934454,72.40900354161312,17.43022064624002,19.761472461523287,agressif,2020-10-08 17:25:24,0
3,34.83812937,10.75487613,48.316018167335656,2523.005271700967,-123.56867591539392,33.87098228938232,-66.28666507763488,-0.512,9.576,3.568,Urbaine,-2.8694566896123765,69.40224497254843,20.417186508485123,16.41673398666063,agressif,2020-10-08 17:25:30,0
3,34.83836803,10.75446708,40.50252653655856,2036.5290454758679,-148.37746376110348,32.22695094249041,-68.6477717657955,-0.555,9.337,3.072,Urbaine,-3.233047279804828,71.54339213505006,18.18961930566629,1.9872234241086633,agressif,2020-10-08 17:25:46,0
3,34.83941688,10.75349736,59.0,2829.0,0.0,30.0,41.2,0.591,8.055,6.9220000000000015,Urbaine,3.186375896666393,49.244072372099325,40.61500275115765,64.67197580152039,agressif,2020-10-08 17:25:58,0
3,34.83963073,10.75346099,33.0,1299.0,97.3,30.0,88.2,0.231,9.365,1.288,Urbaine,1.4004089883430233,82.0803699634748,7.831910623011156,1.1662786021599771,agressif,2020-10-08 17:26:02,0
3,34.83984755,10.75377087,45.0,3615.0,100.0,30.0,88.2,-0.097,10.549,1.02,Urbaine,-0.5246066125982646,84.48808484748105,5.524955975310844,4.182672931546932,agressif,2020-10-08 17:26:06,0
3,34.84016767,10.75424881,55.0,2715.0,99.2,30.0,88.2,-0.5770000000000001,9.809,1.256,Urbaine,-3.340671266157566,82.01385940966983,7.28739407550831,4.115738068331993,agressif,2020-10-08 17:26:10,0
3,34.84048064,10.75479904,53.0,2603.0,0.0,30.0,17.6,0.208,9.709,1.909,Urbaine,1.2047427934198398,78.84544398649281,11.125907076660834,4.046278526229841,agressif,2020-10-08 17:26:14,0
3,34.84079833,10.75546463,64.0,3121.0,96.5,30.0,87.8,0.336,9.839,2.472,Urbaine,1.8977709568318413,75.80422817380226,14.101432994978927,4.100038037030885,agressif,2020-10-08 17:26:18,0
3,34.84115433,10.75609228,68.0,3281.0,14.9,30.0,20.0,-0.8270000000000001,7.757999999999999,1.404,Urbaine,-5.990714517970197,78.17126040051785,10.20578369492332,30.64927946436048,agressif,2020-10-08 17:26:22,0
3,34.84129231,10.75638206,42.0,2002.0,0.0,30.0,16.9,0.18600000000000005,8.1,6.686,Urbaine,1.0149886335096776,50.47308731938397,39.546655673694616,74.04451284555324,agressif,2020-10-08 17:26:25,0
3,34.84145472,10.75649115,25.0,3560.0,0.0,30.0,17.6,-3.551,9.431,1.1909999999999998,Urbaine,-20.492197883493247,68.36898348006946,6.74311977287796,2.7222564247864516,agressif,2020-10-08 17:26:30,0
3,34.84175856,10.75623479,45.0,3563.0,100.0,30.0,87.8,0.065,9.552,2.684,Urbaine,0.3755065046639685,74.33229376221723,15.701029348247287,11.581864126553794,agressif,2020-10-08 17:26:34,0
3,34.84212897,10.75595125,39.0,1043.0,11.4,30.0,16.1,0.452,8.689,4.766,Urbaine,2.6125114598388985,61.172366315786476,28.72469760491521,63.88106232760617,agressif,2020-10-08 17:26:38,0
3,34.84231701,10.75586014,18.0,884.0,16.9,30.0,14.9,1.841,9.134,0.4970000000000001,Urbaine,11.383972513296113,78.2407911193111,3.0545217734442693,11.411691810070332,agressif,2020-10-08 17:26:42,0
3,34.84254824,10.75604099,30.0,4136.0,100.0,30.0,88.2,0.181,10.073,1.4509999999999998,Urbaine,1.0193432535006863,81.7749161562492,8.199142212785004,0.3383569026943789,agressif,2020-10-08 17:26:46,0
3,34.84289349,10.75644439,47.0,3777.0,100.0,30.0,88.2,0.061,9.566,2.574,Urbaine,0.3529564712033348,74.96731543815312,15.066399578397052,10.685752593318208,agressif,2020-10-08 17:26:50,0
3,34.84330389,10.75691822,50.0,2385.0,6.7,30.0,18.0,-1.163,8.638,6.022,Urbaine,-6.305268097504543,54.64704159329722,34.65593707626768,76.34887302573014,agressif,2020-10-08 17:26:54,0
3,34.84358289,10.75713949,30.0,2439.0,49.8,30.0,33.7,-2.611,9.423,1.656,Urbaine,-15.271087886172413,71.86469731156079,9.616406126512222,5.773751993691633,agressif,2020-10-08 17:26:58,0
3,34.84392549,10.75687248,44.0,3492.0,99.2,30.0,23.5,0.345,10.228,1.904,Urbaine,1.9001062429947608,79.32051756244887,10.54382331300275,4.771754603103659,agressif,2020-10-08 17:27:02,0
3,34.84445577,10.75653909,47.0,2281.0,55.7,30.0,19.2,-1.739,8.801,3.304,Urbaine,-10.484835669882024,67.03991273122247,20.22685800545239,19.42850020974322,agressif,2020-10-08 17:27:07,0
3,34.84491193,10.75630278,49.0,2393.0,91.4,30.0,87.8,3.5210000000000004,8.906,1.912,Urbaine,21.14263494105711,65.80571810212412,11.295424342661086,36.26527770088944,agressif,2020-10-08 17:27:11,0
3,34.84540211,10.75623426,52.0,2501.0,74.9,30.0,29.8,-4.229,9.318,0.866,Urbaine,-24.32874183963088,65.17062379756361,4.839463940375126,2.7093157112465747,agressif,2020-10-08 17:27:15,0
3,34.84571705,10.75592775,53.0,1884.0,59.2,30.0,41.2,-1.301,9.849,0.514,Urbaine,-7.517966414642454,81.95096307257424,2.9630144598782446,2.634839377993842,agressif,2020-10-08 17:27:18,0
3,34.84613638,10.75547914,59.0,2064.0,92.2,30.0,88.2,-0.664,9.985,2.11,Urbaine,-3.7241578591490567,77.54156807911534,11.911518656469354,14.813516556045785,agressif,2020-10-08 17:27:22,0
3,34.84660558,10.75502131,58.0,2030.0,9.8,30.0,16.1,-0.58,8.908,3.716,Urbaine,-3.440288807919829,67.13871403825972,22.61013386133114,8.164201702062542,agressif,2020-10-08 17:27:26,0
3,34.84693303,10.75483617,36.0,1059.0,0.0,30.0,15.7,-0.412,10.543,1.319,Urbaine,-2.2215151165890674,82.56781823332548,7.128665486515173,20.54803413152706,agressif,2020-10-08 17:27:30,0
3,34.84730989,10.75468909,38.0,1549.0,90.6,30.0,16.9,0.349,10.24,1.675,Urbaine,1.927232993215555,80.54827513432313,9.288468740599694,1.4477568654793345,agressif,2020-10-08 17:27:34,0
3,34.84773313,10.75430977,47.0,2307.0,85.9,30.0,20.8,-0.327,9.089,3.707,Urbaine,-1.9088135371458383,67.76250726952095,22.184787466898737,3.1963302714631823,agressif,2020-10-08 17:27:38,0
3,34.84819809,10.75391378,56.0,1972.0,85.9,30.0,69.8,-1.471,8.51,2.341,Urbaine,-9.466196603378886,72.03205744323066,15.173021827948597,4.6360896445307835,agressif,2020-10-08 17:27:42,0
3,34.84864728,10.75348578,63.0,2198.0,89.4,30.0,88.2,-2.358,10.536,2.677,Nationale,-12.243720282721007,71.32437204738098,13.931393953129765,0.4344113617008247,agressif,2020-10-08 17:27:46,0
3,34.84930271,10.7529554,66.0,2318.0,92.2,30.0,87.8,-1.3230000000000002,8.391,3.022,Nationale,-8.441388541443727,68.56676556964818,19.591446796638685,8.583426419434147,agressif,2020-10-08 17:27:51,0
3,34.84979946,10.75255962,60.0,2101.0,49.0,30.0,27.5,-0.394,9.646,2.713,Nationale,-2.2526804112150307,74.16581969954736,15.70317456255592,5.594509259732035,agressif,2020-10-08 17:27:55,0
3,34.85023308,10.75230965,27.0,878.0,14.9,30.0,14.9,-0.926,8.676,4.83,Nationale,-5.329916109628846,60.478952459045345,28.979585045052968,24.67952007045295,agressif,2020-10-08 17:27:59,0
3,34.85033795,10.75226215,2.0,845.0,16.9,30.0,14.9,-1.569,9.309,3.065,Nationale,-9.099277267342929,69.73082587654733,17.994762136457986,80.99433222893873,agressif,2020-10-08 17:28:03,0
3,34.85035449,10.75226224,1.0,1026.0,0.0,30.0,15.3,-1.569,9.363,2.732,Nationale,-9.142530980794675,71.43297625537744,16.06124366518537,179.6471758688829,agressif,2020-10-08 17:28:07,0
3,34.85035512,10.75226636,1.0,819.0,15.7,30.0,14.5,-1.499,9.28,2.7060000000000004,Nationale,-8.818485435619086,71.59465143862319,16.065969323943907,112.47394838082444,agressif,2020-10-08 17:28:11,0
3,34.85035434,10.75226104,0.0,1854.0,29.8,30.0,19.6,-1.754,9.539,1.83,Nationale,-10.240687790238496,75.15021780348509,10.689516018901935,14.347649004332347,agressif,2020-10-08 17:28:15,0
3,34.85045057,10.75228527,4.0,2023.0,21.6,30.0,22.4,-0.564,9.894,1.591,Nationale,-3.222640116698439,80.35197331340477,9.1245150422821,57.86046226343501,agressif,2020-10-08 17:28:19,0
3,34.85054089,10.75233427,3.0,1512.0,29.4,30.0,19.6,-3.392,8.845,1.483,Nationale,-20.72608895563148,67.3169979068233,8.901113935242103,70.6621767098532,agressif,2020-10-08 17:28:23,0
3,34.85058501,10.75230943,6.0,1401.0,19.6,30.0,15.3,-5.972,10.106,3.177,Nationale,-29.42395794689414,56.227294125196245,15.150378450893614,29.212317827092217,agressif,2020-10-08 17:28:27,0
3,34.85055365,10.75213234,22.0,3265.0,85.9,30.0,42.0,-0.664,9.803,0.868,Nationale,-3.861550618328412,83.67422373424388,5.0506461050873765,4.339822022242515,agressif,2020-10-08 17:28:31,0
3,34.8502458,10.75175561,42.0,3375.0,98.4,30.0,88.2,-0.58,9.966,1.137,Nationale,-3.3107151185579173,82.73657225854635,6.500460111075864,0.6246010624128644,agressif,2020-10-08 17:28:35,0
3,34.84986088,10.75120414,56.0,2764.0,94.1,30.0,88.2,-0.319,9.062,1.76,Nationale,-1.9799755789569249,78.86769590882517,10.989022605184774,2.247286616957353,agressif,2020-10-08 17:28:39,0
3,34.84938346,10.75053579,69.0,3146.0,95.3,30.0,88.2,-0.632,9.608,2.709,Nationale,-3.62410073862271,73.88422994800965,15.720299649376345,1.975005322609292,agressif,2020-10-08 17:28:43,0
3,34.84883084,10.74982301,85.0,3003.0,92.5,30.0,87.8,-0.993,9.916,1.823,Nationale,-5.627331609086074,78.20899978565342,10.370844478192431,0.22456989358380494,agressif,2020-10-08 17:28:47,0
3,34.84822638,10.74898526,93.0,3261.0,94.1,30.0,88.2,-0.679,9.354,2.379,Nationale,-4.025811059945578,75.21708168301491,14.239579505268905,0.5788207758814679,agressif,2020-10-08 17:28:51,0
