CIN,altitude,longitude,Speed,RPM,ENGINE_LOAD,AmbientAirTemp,ThrottlePos,X,Y,Z,zone,acc_angX,acc_angY,acc_angZ,Angle_Rot,TargetValue,time,trip_id
4,34.85552839,10.76047968,67.0,2271.0,84.3,31.0,17.3,-2.547,9.071,1.671,Urbaine,-15.443413784806115,71.46714150119145,10.061350363347731,12.607783792492512,dangerous,2020-10-06 16:47:42,0
4,34.85600898,10.76029967,61.0,2099.0,40.4,31.0,29.8,-0.049,9.858,2.296,Urbaine,-0.27748474672344764,76.91875001145337,13.116255566844185,42.78358122120733,dangerous,2020-10-06 16:47:46,0
4,34.85638915,10.76024674,35.0,2773.0,5.1,31.0,26.7,-3.169,8.9,3.4560000000000004,Nationale,-18.369843427259628,62.24374115098027,20.10185174829241,48.368685219627075,dangerous,2020-10-06 16:47:50,0
4,34.85663408,10.75994739,35.0,2787.0,89.0,31.0,87.5,-3.5780000000000003,8.96,3.302,Nationale,-20.549458281654815,61.506610775342104,18.90136962684639,56.4607419437851,dangerous,2020-10-06 16:47:54,0
4,34.85656799,10.75953378,38.0,3115.0,89.8,31.0,87.8,-3.411,9.307,2.38,Nationale,-19.55681286248304,65.94827088099417,13.507070462483835,13.098862955109125,dangerous,2020-10-06 16:47:58,0
4,34.85623772,10.75938354,38.0,3063.0,15.3,31.0,22.4,1.119,10.165,0.882,Nationale,6.261349738175551,82.05560620901687,4.931491978326196,33.44518348820611,dangerous,2020-10-06 16:48:02,0
4,34.85580357,10.7592963,48.0,3698.0,13.3,31.0,19.6,-1.544,9.911,0.912,Nationale,-8.821795656118901,79.77793883323213,5.197373799595941,9.592321818035574,dangerous,2020-10-06 16:48:06,0
4,34.85532367,10.75881962,56.0,4509.0,99.2,31.0,88.2,-0.207,9.866,1.499,Nationale,-1.1888234959091963,81.31441505834223,8.640994165436581,0.7127267325325022,dangerous,2020-10-06 16:48:10,0
4,34.85483027,10.75813046,82.0,4010.0,100.0,31.0,88.2,-1.068,9.277,2.119,Nationale,-6.406379539047934,75.68414683510295,12.790212479800005,0.5644811467891486,dangerous,2020-10-06 16:48:14,0
4,34.8542686,10.75732496,91.0,4122.0,0.0,31.0,19.2,-1.439,9.532,2.443,Nationale,-8.323395758288699,73.46585393305055,14.226694621008596,0.2811869773321689,dangerous,2020-10-06 16:48:18,0
4,34.85363965,10.75644165,100.0,3519.0,100.0,31.0,88.2,-1.351,9.99,2.486,Nationale,-7.479528606082294,74.21810773267838,13.858825489311485,0.3537511153417654,dangerous,2020-10-06 16:48:22,0
4,34.85295071,10.75548407,106.0,3739.0,100.0,31.0,88.2,-1.263,10.078,1.024,Nationale,-7.109997372243326,80.86918743671605,5.759474002979427,0.17616219502400554,dangerous,2020-10-06 16:48:26,0
4,34.85220506,10.75446105,112.0,3952.0,100.0,31.0,88.2,-1.489,9.86,2.443,Nationale,-8.342663558909582,73.85042462564745,13.771631553416164,0.13841393992609596,dangerous,2020-10-06 16:48:30,0
4,34.85141805,10.75338823,118.0,4143.0,100.0,31.0,88.2,-0.606,9.748,1.983,Nationale,-3.4875610421394065,78.02437514701334,11.481857060636955,0.5204183456517626,dangerous,2020-10-06 16:48:34,0
4,34.85072084,10.75244262,89.0,4086.0,0.0,31.0,18.8,-0.841,9.252,3.196,Nationale,-4.912727195787644,70.37309247456277,18.992291619675573,1.3338764622117196,dangerous,2020-10-06 16:48:38,0
4,34.85010524,10.75162338,96.0,3378.0,99.2,31.0,87.8,-0.852,9.853,2.282,Nationale,-4.817334870139572,76.14591922939297,12.998711272594273,0.27321756966358635,dangerous,2020-10-06 16:48:42,0
4,34.84945051,10.75070847,103.0,3610.0,100.0,31.0,88.2,-1.095,9.114,1.865,Nationale,-6.715990130714843,76.68337175506761,11.489275041624934,0.025367326803007014,dangerous,2020-10-06 16:48:46,0
4,34.84874203,10.74972836,109.0,3830.0,100.0,31.0,88.2,-1.689,10.208,2.077,Nationale,-9.213478266146844,75.33686819411008,11.355419229849439,1.4097148880675832,dangerous,2020-10-06 16:48:50,0
4,34.84798489,10.74868191,114.0,4028.0,100.0,31.0,88.2,-0.7170000000000001,9.613,1.773,Nationale,-4.1968693848098235,78.78130856274224,10.426159775703608,0.9185766579646496,dangerous,2020-10-06 16:48:54,0
4,34.84721154,10.74755572,120.0,4226.0,100.0,31.0,87.8,-0.887,10.639,1.846,Nationale,-4.698009650504418,79.1370966035926,9.814308073271064,0.8332549349283909,dangerous,2020-10-06 16:48:58,0
4,34.84642279999999,10.74636671,126.0,4422.0,100.0,31.0,66.7,-0.626,9.6,3.791,Nationale,-3.472237759109888,68.21538949288602,21.516454548646113,0.053181011097251485,dangerous,2020-10-06 16:49:02,0
4,34.8454159,10.74479983,134.0,4696.0,100.0,31.0,88.2,-0.145,9.66,4.289,Nationale,-0.7863189375229426,66.07475777092854,23.94874881559484,0.8790292189159459,dangerous,2020-10-06 16:49:07,0
4,34.84464756,10.74360662,126.0,4428.0,27.1,31.0,45.1,-0.7959999999999999,9.451,4.444,Nationale,-4.360403312453468,64.49352731340196,25.116326551392447,0.5979783790426723,dangerous,2020-10-06 16:49:11,0
4,34.84403173,10.74268174,131.0,4603.0,100.0,31.0,88.2,-0.16899999999999998,10.368,2.327,Nationale,-0.9115686673304824,77.35057142944434,12.653592897238074,1.5946305463504868,dangerous,2020-10-06 16:49:14,0
4,34.84297308,10.74105527,140.0,4917.0,100.0,31.0,88.2,-1.2990000000000002,9.971,3.005,Nationale,-7.113141518486866,71.85395977361365,16.645734388736347,2.972223595181589,dangerous,2020-10-06 16:49:19,0
4,34.84206671,10.73974407,144.0,5046.0,100.0,31.0,88.2,-1.84,11.021,3.222,Nationale,-9.107886267102574,71.42364747971077,16.092232952614857,2.133455449654747,dangerous,2020-10-06 16:49:23,0
4,34.84110252,10.73849324,144.0,5016.0,63.1,31.0,23.5,-1.893,10.265999999999998,5.183,Nationale,-9.351361883581534,61.7685061527885,26.41556568579808,2.377392398480964,dangerous,2020-10-06 16:49:27,0
4,34.8400919,10.73727853,142.0,3983.0,100.0,31.0,88.2,-0.648,10.039,3.0610000000000004,Nationale,-3.534561515818032,72.72012893090006,16.930985839905,2.496699664714953,dangerous,2020-10-06 16:49:31,0
4,34.83902772,10.73610232,144.0,4024.0,100.0,31.0,88.2,-0.411,7.898,0.897,Nationale,-2.961155768530888,82.91411723010413,6.4735469042642375,0.5631599845576999,dangerous,2020-10-06 16:49:35,0
4,34.8380054,10.73486833,145.0,4068.0,100.0,31.0,88.2,-0.6609999999999999,10.092,2.736,Nationale,-3.6186967906424576,74.44737851684394,15.144069979682081,3.2302465180816,dangerous,2020-10-06 16:49:39,0
4,34.83698682,10.73361396,135.0,4106.0,0.0,31.0,19.6,-1.946,9.425,3.3510000000000004,Nationale,-11.013570219995392,67.67871458734224,19.206193417845828,2.1964281443472657,dangerous,2020-10-06 16:49:43,0
4,34.83596512,10.73249143,138.0,3850.0,100.0,31.0,88.2,-2.035,10.563,3.639,Nationale,-10.327482039951526,68.48912454459487,18.697747317010933,3.029448223430421,dangerous,2020-10-06 16:49:47,0
4,34.83494738,10.73145592,124.0,3490.0,36.1,31.0,60.4,0.633,9.73,3.819,Nationale,3.467000282034047,68.33361623979057,21.397803414663347,4.900711704725183,dangerous,2020-10-06 16:49:51,0
4,34.8340352,10.73042397,126.0,3529.0,100.0,31.0,88.2,-0.667,7.262,2.456,Nationale,-4.974702328848253,70.71691953051447,18.62042981210871,5.136283186525843,dangerous,2020-10-06 16:49:55,0
4,34.8331796,10.72927081,129.0,3637.0,100.0,31.0,88.2,0.643,9.264,2.043,Nationale,3.879206550103058,77.014723271264,12.412761437941725,2.7249743487745945,dangerous,2020-10-06 16:49:59,0
4,34.83239928,10.72799433,132.0,3713.0,7.5,31.0,20.0,0.064,8.457,6.4129999999999985,Nationale,0.3456370351442135,52.847670073132065,37.18821095877985,1.728298678192516,dangerous,2020-10-06 16:50:03,0
4,34.83180424,10.72690804,89.0,2465.0,0.0,31.0,16.9,-0.278,8.318999999999999,5.354,Nationale,-1.610310109084235,57.224263272026256,32.76409977203997,5.3664371743417965,dangerous,2020-10-06 16:50:07,0
4,34.83143773,10.72618824,52.0,1401.0,0.0,32.0,15.3,-0.234,8.349,6.042999999999998,Nationale,-1.3011783318456989,54.10548100508381,35.901477872570545,5.343666450717336,dangerous,2020-10-06 16:50:11,0
4,34.83131314,10.72587385,21.0,834.0,13.7,32.0,14.5,-0.8809999999999999,9.751,0.38,Nationale,-5.160925834765169,84.41608768694644,2.2236032451725762,17.05709401188932,dangerous,2020-10-06 16:50:15,0
4,34.83124126,10.72562763,21.0,1609.0,0.0,32.0,16.5,-0.454,9.288,3.632,Nationale,-2.6076039540337064,68.5202784295276,21.343436383531717,14.05302679036032,dangerous,2020-10-06 16:50:19,0
4,34.83110419,10.72541921,17.0,1373.0,0.0,32.0,15.7,-0.8059999999999999,8.937000000000003,4.047,Nationale,-4.698624160492222,65.24338178489496,24.28592566338933,12.903245222886767,dangerous,2020-10-06 16:50:24,0
4,34.83095535,10.72528227,17.0,1403.0,0.0,33.0,15.7,-0.495,9.771,0.952,Nationale,-2.8877069258921355,83.76858471951074,5.560097596681075,5.905312985689419,dangerous,2020-10-06 16:50:28,0
