CIN,altitude,longitude,Speed,RPM,ENGINE_LOAD,AmbientAirTemp,ThrottlePos,X,Y,Z,zone,acc_angX,acc_angY,acc_angZ,Angle_Rot,TargetValue,time,trip_id
4,34.83608766,10.7327656,85.6257898538173,2395.5064726835017,84.78831855499928,27.3087528613063,40.50909709572564,1.206,9.169,4.384,Nationale,6.7701485877297785,63.65034279789713,25.37400559795908,1.1125845928593208,dangerous,2020-11-17 14:16:01,0
4,34.83517667,10.73175021,95.19839048873995,2679.8423878142844,93.61621433923204,27.727385629828767,70.96410575215259,1.94,7.772,5.732,Nationale,11.363659724789706,52.11714938174223,35.601179642012134,4.859599399961553,dangerous,2020-11-17 14:16:06,0
4,34.83440752,10.7309257,103.0,2905.0,92.2,28.0,88.2,0.052000000000000005,3.3080000000000003,9.109,Nationale,0.3075628250076918,19.9669984664985,70.06847530906525,3.4730697725543114,dangerous,2020-11-17 14:16:10,0
4,34.83369024,10.73001259,106.0,2981.0,91.8,28.0,88.2,-0.158,2.986,9.531,Nationale,-0.9066865850667598,17.400539674145687,72.61238526065667,3.1045191512555452,dangerous,2020-11-17 14:16:14,0
4,34.83298648,10.72899539,110.0,3090.0,92.2,28.0,88.2,-0.183,3.285,9.982,Nationale,-0.9980833125799448,18.220821555369728,71.7879788458019,2.8540710373060287,dangerous,2020-11-17 14:16:18,0
4,34.83232067,10.727912,111.0,3067.0,60.8,28.0,18.0,-0.395,0.906,9.619,Nationale,-2.342144216777037,5.3785023719079765,84.1689497138641,1.9958384874364867,dangerous,2020-11-17 14:16:22,0
4,34.83180368,10.72696845,92.0,2535.0,9.4,28.0,17.3,-1.02,0.96,10.259,Nationale,-5.655819068450628,5.322134168240413,82.25994542125638,7.186696531227683,dangerous,2020-11-17 14:16:26,0
4,34.83145145,10.72626883,66.0,1841.0,0.0,28.0,15.3,-0.062,2.193,9.233,Nationale,-0.3744826119138281,13.366530580381909,76.66607502749966,12.433919817418994,dangerous,2020-11-17 14:16:30,0
4,34.83125769,10.72572278,51.0,1432.0,0.0,29.0,14.9,-2.279,2.72,9.824,Nationale,-12.607798434723424,15.100504176525204,70.16928032241607,0.42662186698461824,dangerous,2020-11-17 14:16:34,0
4,34.83099047,10.72529465,42.0,2036.0,93.7,29.0,88.2,0.135,4.155,8.945,Nationale,0.7845265301500742,24.92315716581919,65.10083903907062,4.269760886649635,dangerous,2020-11-17 14:16:38,0
4,34.83062722,10.7247029,69.0,3350.0,98.8,29.0,88.2,-0.989,3.676,8.539,Nationale,-6.074998094670644,23.16311409595413,66.0004012107812,1.066281013374919,dangerous,2020-11-17 14:16:42,0
4,34.83023265,10.72393759,79.0,3406.0,0.0,30.0,18.4,-1.238,3.37,9.321,Nationale,-7.122686002251134,19.726104999919556,68.96378371997547,1.17025723626017,dangerous,2020-11-17 14:16:46,0
4,34.82976965,10.72307916,87.0,3053.0,91.8,30.0,88.2,-1.103,3.506,9.526,Nationale,-6.204189674246937,20.091038217920048,68.93104606506317,0.848645975717659,dangerous,2020-11-17 14:16:50,0
4,34.82914961,10.72187115,94.0,3312.0,94.9,30.0,88.2,-1.136,3.696,9.067,Nationale,-6.620697225568413,22.031157205050913,66.93235799785872,0.22019114337064136,dangerous,2020-11-17 14:16:55,0
4,34.82860369,10.72084524,102.0,3649.0,98.0,30.0,88.2,-1.212,2.777,8.607000000000001,Nationale,-7.636125007514107,17.725770483336643,70.63601039918039,1.7605069691774986,dangerous,2020-11-17 14:16:59,0
4,34.82804899,10.7197931,106.0,2979.0,91.4,30.0,56.1,-1.642,3.175,9.782,Nationale,-9.075107565040492,17.757238309795497,69.95663309666932,3.3889612075547006,dangerous,2020-11-17 14:17:03,0
4,34.82745383,10.71874369,107.0,3016.0,61.6,30.0,30.2,-1.354,3.1260000000000003,9.138,Nationale,-7.984008691475965,18.703384345078657,69.58398600088428,2.842971234861864,dangerous,2020-11-17 14:17:07,0
