CIN,altitude,longitude,Speed,RPM,ENGINE_LOAD,AmbientAirTemp,ThrottlePos,X,Y,Z,zone,acc_angX,acc_angY,acc_angZ,Angle_Rot,TargetValue,time,trip_id
2,34.72369533,10.71844498,-0.7443654854431492,899.1651053830957,20.198807859086173,49.00000000000002,14.602905536269029,1.041,4.298,9.083,Urbaine,5.917064567918935,25.18952665563421,64.06685066061183,40.48683957636524,normal,2020-09-17 18:57:39,0
2,34.72359098,10.71826639,0.0,912.0,19.634273772439407,49.00000000000002,14.97165164507524,-0.14400000000000002,1.914,9.478,Urbaine,-0.8535723401247627,11.420387620864984,78.58494604929807,32.12327445010439,normal,2020-09-17 18:57:43,0
2,34.72357147,10.71825959,1.0,916.0,22.0,49.0,15.3,0.111,2.04,9.464,Urbaine,0.6571634197236651,12.168528585931751,77.85124086318947,0.6913070934886889,normal,2020-09-17 18:57:47,0
2,34.72345724,10.71811681,2.0,899.0,21.6,49.0,15.3,-0.363,1.81,9.656,Urbaine,-2.11699162952406,10.613950122706065,79.21022171878603,5.947981820108139,normal,2020-09-17 18:57:51,0
2,34.7234099,10.71805908,1.0,1204.0,0.0,49.0,16.1,-0.293,1.666,9.548,Urbaine,-1.7322740661805858,9.89732988059948,79.98725329875009,83.30681194892756,normal,2020-09-17 18:57:55,0
2,34.72339457,10.71804391,2.0,1916.0,0.0,49.0,18.4,-0.916,2.6010000000000004,9.409,Urbaine,-5.3628787687646495,15.39003535004883,73.69637942518476,14.111457663343005,normal,2020-09-17 18:57:59,0
2,34.72346741,10.7179507,10.0,2757.0,11.0,49.0,15.7,-0.22,0.008,10.424,Urbaine,-1.209566812216011,0.04398098778096797,88.82767907146376,10.512323645822562,normal,2020-09-17 18:58:03,0
2,34.72361929,10.71783254,27.0,1091.0,60.8,49.0,28.6,0.115,2.57,9.763,Urbaine,0.6529098999614168,14.753151323207655,75.26979599890454,11.812591313046086,normal,2020-09-17 18:58:07,0
2,34.72382125,10.71760511,28.0,2230.0,6.7,49.0,16.9,-0.048,9.91,2.206,Urbaine,-0.2709994996364568,77.4802430272449,12.554782295202733,2.078804611749547,normal,2020-09-17 18:58:11,0
2,34.72405044,10.71743501,25.0,2010.0,9.8,49.0,16.5,1.422,9.399,1.6969999999999998,Urbaine,8.471879485566529,76.77752613640921,10.126071042174974,3.921384330132185,normal,2020-09-17 18:58:15,0
2,34.72432117,10.71724892,30.0,2445.0,73.3,49.0,29.8,0.485,9.335,3.709,Urbaine,2.765461028831709,68.19262103133646,21.651670450131068,3.9341360381628765,normal,2020-09-17 18:58:19,0
2,34.72466848,10.71704367,36.0,2837.0,0.0,49.0,18.0,1.533,5.629,9.531,Urbaine,7.888257489343228,30.25944461798356,58.553548540155,12.073542177695856,normal,2020-09-17 18:58:23,0
2,34.72489361,10.71688885,18.0,2559.0,9.8,49.0,16.1,4.055,6.22,6.985,Urbaine,23.449085293971788,37.61632088987061,43.269129800687104,44.374475357289846,normal,2020-09-17 18:58:27,0
2,34.72499364,10.71678311,12.0,868.0,25.5,49.0,15.3,3.982,5.4060000000000015,7.579,Urbaine,23.167971021240096,32.28354536098771,48.482692190111294,22.231851615214108,normal,2020-09-17 18:58:31,0
2,34.72499199,10.71668505,8.0,907.0,23.5,49.0,15.7,4.056,9.947,-2.704,Urbaine,21.487804681679226,63.919018172060824,-14.134850762357395,11.102177403121631,normal,2020-09-17 18:58:35,0
2,34.72497041,10.71663469,3.0,932.0,20.4,49.0,15.3,4.256,8.099,3.766,Urbaine,25.48862464316573,54.96629283493744,22.382600140554796,6.107290328940167,normal,2020-09-17 18:58:39,0
2,34.72496272,10.716598800000002,0.0,2265.0,55.7,49.0,21.2,4.053,7.962999999999999,5.144,Urbaine,23.158060215037175,50.58712267562307,29.94196349369541,10.860583988341574,normal,2020-09-17 18:58:43,0
2,34.72495498,10.71652499,9.0,1174.0,38.0,49.0,18.4,2.236,8.384,4.037,Urbaine,13.517310006499224,61.19578963203555,24.960771057704285,16.880116270377215,normal,2020-09-17 18:58:47,0
2,34.72491751,10.71640125,12.0,1698.0,32.5,49.0,18.4,4.395,7.9289999999999985,3.382,Urbaine,27.026271148364888,55.053924892865076,20.467115158833682,16.017703164313986,normal,2020-09-17 18:58:51,0
2,34.72485314,10.71630483,9.0,922.0,17.6,49.0,15.7,4.191,7.796,3.85,Urbaine,25.74543003555264,53.893922833768755,23.517716975022392,56.58508830127556,normal,2020-09-17 18:58:55,0
2,34.72479188,10.71625296,3.0,880.0,16.9,49.0,14.5,6.4689999999999985,6.617000000000001,3.266,Urbaine,41.25726434137445,42.41727682896486,19.44801072866932,109.95644001852823,normal,2020-09-17 18:58:59,0
2,34.72475652,10.71626332,1.0,1038.0,6.3,49.0,15.3,3.431,8.321,3.555,Urbaine,20.77424825038311,59.32518066501371,21.561825564782424,159.04933866998041,normal,2020-09-17 18:59:03,0
2,34.72475697,10.71625622,4.0,1971.0,34.9,49.0,18.4,3.731,7.314,3.537,Urbaine,24.676768901962987,54.919445169068354,23.315329818102988,35.01882396602983,normal,2020-09-17 18:59:07,0
2,34.72475731,10.71625731,1.0,1393.0,56.5,49.0,26.3,7.741,6.876,0.624,Urbaine,48.29039439234477,41.538761500087105,3.4503521252075,55.33792641262507,normal,2020-09-17 18:59:11,0
2,34.72475545,10.71626314,3.0,1750.0,35.3,49.0,19.6,4.349,9.818,-0.385,Urbaine,23.88531482001724,66.05347164121781,-2.054249674974141,16.037906927822284,normal,2020-09-17 18:59:15,0
2,34.7248198,10.71634657,12.0,1651.0,25.5,49.0,17.3,5.127000000000002,7.825,2.7110000000000003,Urbaine,31.775271842404763,53.47800704192108,16.167909821507454,9.033058782280293,normal,2020-09-17 18:59:19,0
2,34.72487593,10.7164883,11.0,932.0,14.9,49.0,14.5,5.5360000000000005,7.651,2.539,Urbaine,34.49348439070229,51.50071895705312,15.05472111341347,118.66193361622835,normal,2020-09-17 18:59:23,0
2,34.72491594,10.71655585,7.0,862.0,21.2,49.0,15.3,6.961,6.824,2.252,Urbaine,44.107489711343746,43.02453653128209,13.013918265867483,33.366922551977154,normal,2020-09-17 18:59:27,0
2,34.72493741,10.71651969,1.0,918.0,17.6,49.0,14.9,-11.054,-0.141,3.454,Urbaine,-72.66486691367369,-0.6978392517111253,17.35826179096138,110.65443882301115,normal,2020-09-17 18:59:31,0
2,34.72493623,10.71649436,0.0,907.0,17.3,49.0,14.5,0.226,3.199,9.061,Urbaine,1.3478781347505138,19.448283064972227,70.53933177280399,34.65110565120486,normal,2020-09-17 18:59:35,0
