CIN,altitude,longitude,Speed,RPM,ENGINE_LOAD,AmbientAirTemp,ThrottlePos,X,Y,Z,zone,acc_angX,acc_angY,acc_angZ,Angle_Rot,TargetValue,time,trip_id
2,34.83364557,10.75800181,37.0,2290.0,25.1,47.0,20.4,-0.7859999999999999,2.294,7.489,Urbaine,-5.732955500589856,16.950134493117318,72.08864093320227,20.795064779658393,normal,2020-09-30 12:22:04,0
2,34.83442121,10.75769372,43.0,2101.0,22.4,47.0,24.3,-0.691,2.969,9.348,Urbaine,-4.031619702660852,17.582708165333713,71.96944097403646,0.2270175655258981,normal,2020-09-30 12:22:09,0
2,34.83479896,10.75734808,44.0,2123.0,24.3,47.0,18.8,-0.84,3.325,9.199,Urbaine,-4.910401068936323,19.80494931335938,69.58352595924393,4.238311889990881,normal,2020-09-30 12:22:13,0
2,34.83517748,10.75699897,43.0,2106.0,18.4,47.0,18.0,-0.596,3.031,9.155,Urbaine,-3.5379904044516866,18.29007285374819,71.3849571413562,1.5704131643623782,normal,2020-09-30 12:22:17,0
2,34.83553959,10.75671148,43.0,2101.0,27.5,47.0,19.6,-1.042,3.374,8.879,Urbaine,-6.263081791159582,20.6856356173028,68.34083035982528,4.194090269833964,normal,2020-09-30 12:22:21,0
2,34.83588981,10.75644875,45.0,2184.0,24.7,47.0,18.8,-0.64,3.38,8.056000000000001,Urbaine,-4.191619154143428,22.706484932425322,66.90490932866848,3.155175223285028,normal,2020-09-30 12:22:25,0
2,34.83622122,10.75615994,45.0,2175.0,14.5,47.0,15.7,-0.867,1.082,9.983,Urbaine,-4.936878870565839,6.1654006718983005,82.12763418521136,6.816285612360049,normal,2020-09-30 12:22:29,0
2,34.83639586,10.75602391,24.0,844.0,31.8,47.0,22.0,-0.343,3.746,9.07,Urbaine,-2.0027014656459268,22.436150020172946,67.50289738357819,2.0076705075967998,normal,2020-09-30 12:22:33,0
2,34.83657085,10.75585055,28.0,2273.0,78.4,47.0,30.6,-0.79,4.535,8.777999999999999,Urbaine,-4.573429708974251,27.239725059762968,62.353258214294684,0.3832130536299019,normal,2020-09-30 12:22:37,0
2,34.83685616,10.75558705,37.0,1821.0,60.4,47.0,23.9,-0.901,4.313,9.542,Urbaine,-4.919884265319649,24.237988249509772,65.2420033111014,6.647441327861827,normal,2020-09-30 12:22:41,0
2,34.83719099,10.75527364,43.0,2096.0,40.8,46.0,19.2,-0.975,2.63,8.856,Urbaine,-6.027197192108233,16.453036627670446,72.45635363926273,6.8718742412921765,normal,2020-09-30 12:22:45,0
2,34.83750870000001,10.75503889,38.0,1845.0,0.0,46.0,15.3,-1.155,3.139,9.03,Urbaine,-6.8917418651122135,19.03274324257668,69.70461735595703,3.9224793784767367,normal,2020-09-30 12:22:49,0
2,34.83779953,10.75476452,35.0,1702.0,0.0,46.0,15.7,-0.8859999999999999,2.178,9.31,Urbaine,-5.2964070429192045,13.115459947555788,75.85795479907917,67.35589412117082,normal,2020-09-30 12:22:53,0
2,34.83799525,10.7546037,27.0,1327.0,16.5,46.0,14.1,-1.108,2.677,9.408,Urbaine,-6.465399339840747,15.786538228130686,72.91434237539836,22.313570051086845,normal,2020-09-30 12:22:57,0
2,34.83805031,10.75463291,8.0,2187.0,57.6,46.0,19.6,1.035,3.594,8.919,Urbaine,6.145937662719826,21.82415776497373,67.27834897155812,69.09907936246958,normal,2020-09-30 12:23:01,0
2,34.83812748,10.75472573,12.0,1694.0,86.3,46.0,31.0,1.625,3.1460000000000004,9.866,Urbaine,8.92202461976232,17.47271531455511,70.28669832448189,60.528058055562404,normal,2020-09-30 12:23:05,0
2,34.83806145,10.75484311,13.0,1028.0,27.8,46.0,16.5,-1.132,3.154,9.112,Urbaine,-6.698586971599588,18.965427405521453,69.8382184037048,87.03875538603728,normal,2020-09-30 12:23:09,0
2,34.83795986,10.75484331,10.0,857.0,30.6,46.0,14.9,0.8640000000000001,2.821,9.016,Urbaine,5.227792124872846,17.307105570571828,71.91050966834281,142.69137508963618,normal,2020-09-30 12:23:13,0
2,34.83795870000001,10.75482171,2.0,848.0,14.9,46.0,15.3,-0.606,3.437,9.138,Urbaine,-3.5533586754360997,20.579675605424907,69.12618774945449,140.08794916977618,normal,2020-09-30 12:23:17,0
2,34.83797196,10.7548373,0.0,846.0,14.9,47.0,14.1,0.416,2.705,9.73,Urbaine,2.3598012145823444,15.5293243607471,74.32146385377841,40.081013971286545,normal,2020-09-30 12:23:21,0
