CIN,altitude,longitude,Speed,RPM,ENGINE_LOAD,AmbientAirTemp,ThrottlePos,X,Y,Z,zone,acc_angX,acc_angY,acc_angZ,Angle_Rot,TargetValue,time,trip_id
2,34.72612193,10.73381891,2.0,2094.0,23.9,49.0,18.4,4.556,7.2,7.0710000000000015,Urbaine,24.307904075438906,40.57914395801854,39.70575524793315,19.00255188873291,normal,2020-09-16 18:24:41,0
2,34.72605568,10.73375251,7.0,1044.0,2.0,49.0,14.9,4.776,6.562,4.497,Urbaine,30.99257217818636,45.027897392811816,29.002579354006823,5.025878427037269,normal,2020-09-16 18:24:46,0
2,34.72602219,10.73368364,6.0,2840.0,91.0,49.0,87.8,1.123,9.653,3.23,Urbaine,6.2983296314649015,70.52269652711745,18.39299858008276,8.8560779897131,normal,2020-09-16 18:24:49,0
2,34.7258963,10.73347378,27.0,3967.0,92.5,49.0,88.2,6.212999999999999,5.9460000000000015,7.465,Urbaine,33.07847464335545,31.488990643284826,40.976767618347615,3.039101658661366,normal,2020-09-16 18:24:53,0
2,34.72576771,10.73315714,28.0,2214.0,9.8,49.0,16.5,4.6160000000000005,6.375,6.472,Urbaine,26.947442617823448,38.74386403377911,39.44675951632147,3.305863666538244,normal,2020-09-16 18:24:58,0
2,34.72565895,10.7329254,26.0,2050.0,87.5,49.0,88.2,4.977,7.645,3.2510000000000003,Urbaine,30.93869428974652,52.153615560885974,19.62329158905775,0.6029947310408943,normal,2020-09-16 18:25:02,0
2,34.72549852,10.73252502,28.0,2249.0,10.2,49.0,16.5,5.699,7.095,5.277,Urbaine,32.8163629178966,42.42923334336455,30.120604195302324,2.6537459364535323,normal,2020-09-16 18:25:06,0
2,34.72540873,10.73230759,27.0,2164.0,9.8,49.0,16.9,4.723,7.638,4.6080000000000005,Urbaine,27.91137201777025,49.19685462900017,27.17489503988647,0.019923683905091142,normal,2020-09-16 18:25:10,0
2,34.72527879,10.73194637,30.0,2396.0,63.9,49.0,72.9,6.74,4.882,6.4110000000000005,Urbaine,39.926434068348094,27.70351458785153,37.62422499681354,1.5456928116118434,normal,2020-09-16 18:25:14,0
2,34.72519467,10.73171278,22.0,1057.0,1.6,49.0,15.3,5.995,5.695,4.405,Urbaine,39.79970016059737,37.450712754007114,28.057219024642574,7.644457358035312,normal,2020-09-16 18:25:18,0
2,34.72505952,10.73136704,25.0,2000.0,15.3,49.0,18.8,7.226,5.18,5.484,Urbaine,43.786434683461806,29.74017677803267,31.680206994929534,21.91224387782273,normal,2020-09-16 18:25:22,0
2,34.72503698,10.73127462,2.0,752.0,22.0,49.0,14.5,3.864,-4.252,7.0520000000000005,Urbaine,25.14819795202076,-27.88057269828756,50.85095961868005,15.462225137773258,normal,2020-09-16 18:25:25,0
2,34.72504276,10.73123454,7.0,2241.0,21.6,49.0,24.7,3.998,-5.231,7.455,Urbaine,23.71126249705621,-31.744700036804105,48.57124141659314,3.2253092361735867,normal,2020-09-16 18:25:30,0
2,34.72502064,10.73106081,18.0,1939.0,42.7,49.0,20.4,3.235,-6.513,4.958,Urbaine,21.57381097209162,-47.75062728960361,34.299784720258344,15.704560212351511,normal,2020-09-16 18:25:33,0
2,34.72497433,10.73081049,20.0,1905.0,47.1,49.0,24.7,4.581,-7.655,4.211,Urbaine,27.681260484630656,-50.915493401460466,25.27945703817679,11.758514711216662,normal,2020-09-16 18:25:38,0
2,34.72487769,10.73061397,24.0,1934.0,0.0,49.0,15.3,4.36,-8.756,4.027,Urbaine,24.351929955650085,-55.89258168636085,22.386270129027228,4.258743842322133,normal,2020-09-16 18:25:42,0
2,34.72481963,10.73038829,7.0,1159.0,24.7,49.0,13.7,4.855,-8.084,2.986,Urbaine,29.407853666314587,-54.83679596343792,17.5780273547518,94.9548526822735,normal,2020-09-16 18:25:46,0
2,34.7247979,10.73026714,9.0,1214.0,29.4,49.0,16.9,4.644,-8.115,3.272,Urbaine,27.969136410940447,-55.02929727036799,19.295729385179893,28.548890460391874,normal,2020-09-16 18:25:50,0
